município,saldo,movements,month
260040,98,134,202209
260050,152,196,202209
260060,4,4,202209
260070,101,227,202209
260080,-8,30,202209
260090,213,283,202209
260100,4,8,202209
260105,17,57,202209
260110,36,276,202209
260120,45,533,202209
260130,-10,24,202209
260140,249,475,202209
260150,1,1,202209
260160,73,121,202209
260170,52,464,202209
260180,-1,1,202209
260190,-256,844,202209
260200,1,17,202209
260210,21,73,202209
260220,27,77,202209
260230,74,152,202209
260240,-1,23,202209
260250,-5,23,202209
260260,69,133,202209
260270,8,20,202209
260280,7,35,202209
260290,190,2636,202209
260300,-2,50,202209
260310,5,37,202209
260320,14,24,202209
260330,0,6,202209
260340,-3,3,202209
260345,126,856,202209
260350,2,14,202209
260360,45,101,202209
260370,42,134,202209
260380,6,16,202209
260390,-6,22,202209
260400,5,563,202209
260410,508,4330,202209
260415,4,4,202209
260420,6,28,202209
260430,-4,6,202209
260440,-9,33,202209
260450,7,27,202209
260460,50,104,202209
260470,2,4,202209
260480,119,123,202209
260490,1,7,202209
260500,1,43,202209
260510,49,223,202209
260515,-11,115,202209
260520,187,699,202209
260530,15,55,202209
260540,12,42,202209
260545,67,329,202209
260550,7,69,202209
260560,4,34,202209
260570,-7,89,202209
260580,6,16,202209
260590,62,80,202209
260600,507,1339,202209
260610,22,72,202209
260620,202,1166,202209
260630,2,2,202209
260640,56,540,202209
260650,2,26,202209
260660,8,48,202209
260670,1,1,202209
260680,405,1397,202209
260690,0,4,202209
260700,-5,57,202209
260710,0,6,202209
260720,1517,3637,202209
260730,6,46,202209
260740,3,3,202209
260750,0,12,202209
260760,5,23,202209
260765,47,223,202209
260770,5,17,202209
260775,41,193,202209
260780,33,59,202209
260790,491,6077,202209
260795,13,15,202209
260800,3,11,202209
260805,91,113,202209
260810,17,47,202209
260820,339,341,202209
260825,-1,3,202209
260830,16,26,202209
260840,-1,7,202209
260845,2,30,202209
260850,107,299,202209
260860,3,5,202209
260870,0,6,202209
260875,302,788,202209
260880,28,138,202209
260890,38,260,202209
260900,12,38,202209
260910,-7,19,202209
260915,1,3,202209
260920,2,4,202209
260930,0,8,202209
260940,311,683,202209
260950,108,296,202209
260960,784,4448,202209
260970,0,28,202209
260980,-1,1,202209
260990,6,112,202209
261000,216,476,202209
261010,0,2,202209
261020,3,17,202209
261030,-2,4,202209
261040,6,16,202209
261050,5,49,202209
261060,-39,193,202209
261070,651,2797,202209
261080,11,21,202209
261090,45,263,202209
261100,40,122,202209
261110,1177,7245,202209
261120,5,17,202209
261130,35,151,202209
261140,538,752,202209
261150,4,18,202209
261160,3405,33179,202209
261170,27,49,202209
261180,517,699,202209
261190,1791,1951,202209
261200,6,26,202209
261210,1,1,202209
261220,32,338,202209
261230,15,31,202209
261240,-6,26,202209
261245,-2,6,202209
261247,5,11,202209
261250,225,957,202209
261255,1,5,202209
261260,53,85,202209
261270,12,18,202209
261280,-8,36,202209
261290,2,2,202209
261300,-15,269,202209
261310,-6,102,202209
261320,6,38,202209
261330,8,18,202209
261340,11,57,202209
261350,18,108,202209
261360,7,95,202209
261370,-1,411,202209
261380,18,30,202209
261390,2,582,202209
261400,-3,7,202209
261410,-17,53,202209
261420,1943,2307,202209
261450,10,242,202209
261460,0,64,202209
261470,17,33,202209
261480,2,2,202209
261485,21,205,202209
261500,32,104,202209
261510,1,1,202209
261520,4,8,202209
261530,259,597,202209
261540,66,282,202209
261550,4,12,202209
261560,29,139,202209
261570,13,25,202209
261580,-1,5,202209
261590,-6,12,202209
261600,5,13,202209
261610,1,17,202209
261618,0,2,202209
261620,4,16,202209
261630,232,440,202209
261640,1203,2085,202209
261650,46,68,202209
270010,10,16,202209
270020,-2,14,202209
270030,19,2447,202209
270040,1497,1713,202209
270050,15,55,202209
270060,-3,117,202209
270070,5,25,202209
270080,5,15,202209
270090,-1,1,202209
270100,115,157,202209
270110,-5,7,202209
270120,1,5,202209
270130,24,42,202209
270135,1,7,202209
270140,1730,1844,202209
270150,0,2,202209
270160,10,20,202209
270170,13,35,202209
270190,3,9,202209
270200,-3,3,202209
270210,383,421,202209
270220,-2,6,202209
270230,1448,1812,202209
270235,33,61,202209
270240,49,225,202209
270250,0,2,202209
270255,1,7,202209
270260,-7,13,202209
270270,-13,15,202209
270280,-8,12,202209
270290,4,14,202209
270300,3,9,202209
270310,4,6,202209
270320,630,734,202209
270330,-21,27,202209
270350,0,6,202209
270360,9,73,202209
270370,-1,1,202209
270375,6,14,202209
270380,39,63,202209
270390,1,9,202209
270400,672,780,202209
270410,-78,106,202209
270420,20,80,202209
270430,1259,12705,202209
270440,23,43,202209
270450,127,417,202209
270460,-2,4,202209
270470,451,1073,202209
270480,0,10,202209
270490,1,1,202209
270500,-7,25,202209
270510,304,506,202209
270520,15,83,202209
270540,3,13,202209
270550,42,134,202209
270560,0,12,202209
270570,-6,60,202209
270580,17,17,202209
270600,-1,3,202209
270610,-1,3,202209
270630,1,233,202209
270640,-7,23,202209
270642,2,2,202209
270644,25,125,202209
270650,26,52,202209
270660,2,4,202209
270670,349,673,202209
270680,0,20,202209
270690,50,186,202209
270700,2,6,202209
270710,9,55,202209
270720,2,4,202209
270730,522,662,202209
270740,14,98,202209
270750,3,9,202209
270760,7,7,202209
270770,1985,3283,202209
270780,-6,10,202209
270790,-1,29,202209
270800,44,186,202209
270810,-1,3,202209
270820,-3,3,202209
270830,1702,1870,202209
270840,1,47,202209
270850,457,667,202209
270860,1156,1776,202209
270870,6,80,202209
270880,-63,219,202209
270890,-5,73,202209
270895,-4,6,202209
270900,1,3,202209
270910,1,15,202209
270915,265,757,202209
270920,-1,1,202209
270930,240,368,202209
270940,27,53,202209
280010,2,2,202209
280020,0,42,202209
280030,981,9577,202209
280040,5,11,202209
280050,59,91,202209
280060,81,369,202209
280067,34,58,202209
280070,3,5,202209
280100,13,73,202209
280120,17,77,202209
280130,1922,2024,202209
280140,8,68,202209
280150,19,83,202209
280160,-1,1,202209
280170,59,95,202209
280190,1,5,202209
280200,-2,2,202209
280210,91,413,202209
280220,2,2,202209
280230,136,222,202209
280240,2,4,202209
280260,0,4,202209
280270,5,5,202209
280280,2,8,202209
280290,-5,813,202209
280300,4,116,202209
280310,1,1,202209
280320,-20,130,202209
280330,28,42,202209
280340,-27,61,202209
280350,80,706,202209
280360,1185,1991,202209
280370,0,12,202209
280380,1,3,202209
280390,10,14,202209
280400,18,50,202209
280410,16,36,202209
280420,0,16,202209
280430,11,39,202209
280440,183,285,202209
280445,5,13,202209
280450,38,338,202209
280460,21,77,202209
280470,0,4,202209
280480,-103,1235,202209
280490,10,14,202209
280500,-1,1,202209
280510,17,19,202209
280520,4,6,202209
280530,-7,17,202209
280540,8,14,202209
280550,9,35,202209
280560,1,23,202209
280570,-17,191,202209
280580,4,4,202209
280590,-37,103,202209
280600,1,53,202209
280610,10,32,202209
280620,28,50,202209
280630,2,10,202209
280640,0,2,202209
280650,-2,2,202209
280660,2,14,202209
280670,196,556,202209
280680,-4,12,202209
280690,-4,4,202209
280700,4,10,202209
280710,118,302,202209
280720,-5,17,202209
280740,12,184,202209
280750,11,23,202209
280760,33,79,202209
290010,1,1,202209
290020,52,60,202209
290030,-21,29,202209
290035,3,7,202209
290040,5,33,202209
290050,0,8,202209
290060,2,12,202209
290070,369,1817,202209
290080,-14,84,202209
290090,-1,1,202209
290100,87,177,202209
290110,29,201,202209
290115,11,15,202209
290120,21,47,202209
290130,3,33,202209
290135,23,47,202209
290140,10,14,202209
290150,8,48,202209
290160,19,29,202209
290170,20,28,202209
290180,0,18,202209
290190,-8,64,202209
290195,1,5,202209
290200,10,34,202209
290205,-8,16,202209
290210,-13,65,202209
290220,-4,12,202209
290225,-3,35,202209
290230,18,20,202209
290240,9,17,202209
290250,16,28,202209
290260,0,14,202209
290265,-2,6,202209
290270,20,58,202209
290280,137,197,202209
290290,-26,238,202209
290300,2,4,202209
290310,2,6,202209
290320,288,2522,202209
290323,-1,1,202209
290327,13,125,202209
290330,-1,21,202209
290340,23,73,202209
290350,-6,18,202209
290360,5,23,202209
290370,-1,15,202209
290380,-3,5,202209
290390,10,290,202209
290395,17,35,202209
290400,22,44,202209
290405,-9,21,202209
290410,-1,7,202209
290420,0,2,202209
290430,-1,5,202209
290440,-3,3,202209
290450,11,31,202209
290460,-39,913,202209
290470,23,53,202209
290475,3,3,202209
290480,7,23,202209
290485,-9,23,202209
290490,28,194,202209
290500,39,167,202209
290510,9,17,202209
290515,0,6,202209
290520,98,384,202209
290530,5,23,202209
290540,22,208,202209
290550,-1,1,202209
290560,-2,90,202209
290570,520,5254,202209
290580,-19,111,202209
290590,1,33,202209
290600,0,236,202209
290610,-1,7,202209
290620,-3,29,202209
290630,13,63,202209
290640,4,4,202209
290650,131,833,202209
290660,-2,18,202209
290670,8,32,202209
290680,-11,53,202209
290682,16,18,202209
290685,1,3,202209
290687,34,278,202209
290689,-1,3,202209
290690,5,89,202209
290700,16,20,202209
290710,4,14,202209
290720,379,1489,202209
290730,27,115,202209
290740,-3,9,202209
290750,54,418,202209
290755,1,1,202209
290760,0,14,202209
290770,5,15,202209
290780,21,89,202209
290790,14,32,202209
290800,7,41,202209
290810,-24,138,202209
290820,1,137,202209
290830,9,55,202209
290840,61,279,202209
290850,7,515,202209
290860,7,25,202209
290870,15,33,202209
290880,1,3,202209
290890,7,81,202209
290900,6,8,202209
290910,6,14,202209
290920,-3,17,202209
290930,-296,734,202209
290940,6,26,202209
290950,3,5,202209
290960,14,26,202209
290970,-1,9,202209
290980,-241,607,202209
290990,-12,58,202209
291000,0,4,202209
291005,4,980,202209
291010,11,35,202209
291020,6,8,202209
291030,-4,14,202209
291040,8,30,202209
291050,42,200,202209
291060,-1,107,202209
291070,16,126,202209
291072,158,1498,202209
291075,24,38,202209
291077,0,2,202209
291080,1166,8108,202209
291085,6,48,202209
291090,24,38,202209
291100,2,26,202209
291110,-25,477,202209
291120,26,162,202209
291125,1,1,202209
291130,24,30,202209
291140,4,34,202209
291150,8,16,202209
291160,109,175,202209
291165,5,9,202209
291170,68,650,202209
291180,2,24,202209
291185,2,22,202209
291190,-17,75,202209
291200,-5,17,202209
291210,18,56,202209
291220,57,169,202209
291230,3,55,202209
291240,21,31,202209
291250,5,9,202209
291270,-2,66,202209
291280,-7,99,202209
291290,-7,41,202209
291300,26,36,202209
291310,2,4,202209
291320,26,116,202209
291330,-1,1,202209
291340,-11,25,202209
291345,-3,25,202209
291350,-1,47,202209
291360,-27,2127,202209
291370,229,343,202209
291380,-32,36,202209
291390,65,353,202209
291400,13,259,202209
291410,29,55,202209
291420,-1,3,202209
291430,3,7,202209
291440,1,55,202209
291450,36,92,202209
291460,106,802,202209
291465,22,206,202209
291470,90,536,202209
291480,53,1963,202209
291490,58,294,202209
291500,-4,12,202209
291510,3,9,202209
291520,-28,88,202209
291530,-2,28,202209
291535,2,6,202209
291540,-3,21,202209
291550,5,59,202209
291560,11,491,202209
291570,-1,1,202209
291580,50,132,202209
291590,-3,29,202209
291600,16,52,202209
291610,0,60,202209
291620,3,31,202209
291630,1,15,202209
291640,125,607,202209
291650,44,94,202209
291660,0,14,202209
291670,4,18,202209
291680,22,104,202209
291685,15,111,202209
291690,0,12,202209
291700,-12,34,202209
291710,7,61,202209
291720,-36,70,202209
291730,2,86,202209
291733,1,9,202209
291735,-99,469,202209
291740,0,4,202209
291750,210,698,202209
291760,16,174,202209
291770,23,127,202209
291780,-4,30,202209
291790,7,19,202209
291800,216,1416,202209
291810,5,59,202209
291820,3,21,202209
291830,-5,17,202209
291835,-2,48,202209
291840,557,3797,202209
291845,0,18,202209
291850,-3,3,202209
291855,-2,12,202209
291860,-1,3,202209
291870,3,9,202209
291875,1,11,202209
291880,26,42,202209
291890,-11,25,202209
291900,1,5,202209
291905,0,6,202209
291910,-1,1,202209
291915,24,46,202209
291920,740,7930,202209
291930,7,45,202209
291940,2,38,202209
291950,29,123,202209
291955,326,4092,202209
291960,1,11,202209
291970,32,58,202209
291980,6,54,202209
291990,7,7,202209
291992,33,131,202209
291995,-1,1,202209
292000,-2,20,202209
292010,0,10,202209
292020,3,37,202209
292030,2,22,202209
292040,0,14,202209
292045,-7,11,202209
292050,39,379,202209
292060,10,46,202209
292070,22,138,202209
292080,-2,4,202209
292090,10,38,202209
292100,-166,994,202209
292105,6,10,202209
292110,-27,151,202209
292120,5,51,202209
292130,3,39,202209
292140,-2,12,202209
292145,-3,5,202209
292150,15,37,202209
292160,1,1,202209
292170,46,126,202209
292180,9,17,202209
292190,23,197,202209
292200,-133,705,202209
292205,-1,3,202209
292210,0,18,202209
292220,14,18,202209
292225,14,88,202209
292230,-86,196,202209
292240,64,170,202209
292250,35,109,202209
292260,-6,8,202209
292265,15,27,202209
292270,12,36,202209
292273,-8,26,202209
292275,-2,2,202209
292280,0,4,202209
292285,-2,6,202209
292290,15,43,202209
292300,46,324,202209
292303,255,291,202209
292305,1,3,202209
292310,-11,49,202209
292320,45,93,202209
292330,-12,18,202209
292335,-17,57,202209
292340,2,34,202209
292350,12,20,202209
292360,60,106,202209
292370,41,67,202209
292380,-4,46,202209
292390,0,8,202209
292400,247,775,202209
292405,-6,8,202209
292410,-1,1,202209
292420,12,14,202209
292430,17,49,202209
292440,-1,9,202209
292450,27,47,202209
292460,5,17,202209
292465,7,13,202209
292467,0,4,202209
292470,1,3,202209
292480,4,12,202209
292490,-3,3,202209
292500,-2,72,202209
292510,34,104,202209
292520,117,383,202209
292525,2,12,202209
292530,335,3285,202209
292540,-3,23,202209
292550,55,237,202209
292560,-21,35,202209
292570,1,1,202209
292575,8,46,202209
292580,2,14,202209
292590,7,17,202209
292593,-1,3,202209
292595,9,23,202209
292600,0,50,202209
292610,8,34,202209
292620,5,187,202209
292630,193,283,202209
292640,1,27,202209
292650,73,75,202209
292660,33,177,202209
292665,2,4,202209
292670,-6,16,202209
292680,3,7,202209
292690,3,5,202209
292700,40,98,202209
292710,5,11,202209
292720,8,144,202209
292730,17,33,202209
292740,4899,40657,202209
292750,9,35,202209
292760,8,14,202209
292770,-24,336,202209
292780,3,5,202209
292790,-2,6,202209
292800,25,161,202209
292805,0,18,202209
292810,-4,136,202209
292820,164,210,202209
292830,0,4,202209
292840,-16,66,202209
292850,0,6,202209
292860,1,193,202209
292870,228,1258,202209
292880,169,447,202209
292890,-178,1030,202209
292895,12,18,202209
292900,2,18,202209
292905,20,88,202209
292910,0,26,202209
292920,71,197,202209
292925,8,14,202209
292930,282,668,202209
292935,0,6,202209
292937,12,22,202209
292940,16,16,202209
292950,8,292,202209
292960,-61,251,202209
292970,31,81,202209
292975,3,23,202209
292980,1,1,202209
292990,69,251,202209
293000,3,9,202209
293010,136,530,202209
293015,12,82,202209
293020,-2,90,202209
293030,7,23,202209
293040,1,27,202209
293050,135,471,202209
293060,-22,38,202209
293070,232,2700,202209
293075,18,58,202209
293076,3,7,202209
293077,-54,152,202209
293080,35,57,202209
293090,40,48,202209
293100,-9,39,202209
293105,2,18,202209
293110,0,6,202209
293120,11,23,202209
293130,-10,24,202209
293135,158,1672,202209
293140,7,15,202209
293150,25,33,202209
293160,6,20,202209
293170,-28,58,202209
293180,-2,10,202209
293190,25,85,202209
293200,5,31,202209
293210,131,173,202209
293220,-5,69,202209
293230,-7,23,202209
293240,6,34,202209
293245,-19,69,202209
293250,-26,156,202209
293260,18,42,202209
293270,0,98,202209
293280,-2,10,202209
293290,19,485,202209
293300,30,122,202209
293305,1,5,202209
293310,4,16,202209
293315,4,10,202209
293317,5,19,202209
293320,44,184,202209
293325,7,21,202209
293330,384,4668,202209
293340,-3,13,202209
293345,5,23,202209
293350,18,28,202209
293360,11,71,202209
310010,0,62,202209
310020,13,267,202209
310030,-12,112,202209
310040,-1,35,202209
310050,-2,10,202209
310060,11,19,202209
310070,2,28,202209
310080,36,62,202209
310090,-4,54,202209
310100,-32,70,202209
310110,74,302,202209
310120,11,61,202209
310130,-1,11,202209
310140,-17,49,202209
310150,-19,261,202209
310160,-46,1606,202209
310163,2,44,202209
310170,20,250,202209
310180,4,46,202209
310190,8,180,202209
310200,25,95,202209
310205,4,16,202209
310210,8,20,202209
310220,-1,3,202209
310230,3,71,202209
310240,4,10,202209
310250,5,11,202209
310260,118,806,202209
310270,-1,7,202209
310280,8,96,202209
310285,-71,143,202209
310290,12,78,202209
310300,8,96,202209
310310,1,1,202209
310320,6,18,202209
310330,3,9,202209
310340,138,338,202209
310350,412,2550,202209
310360,6,28,202209
310370,2,18,202209
310375,21,381,202209
310380,11,31,202209
310390,19,129,202209
310400,83,3005,202209
310410,-4,136,202209
310420,27,1165,202209
310430,-1,167,202209
310440,1,21,202209
310445,3,5,202209
310450,39,117,202209
310460,66,206,202209
310470,11,41,202209
310480,-8,46,202209
310490,-16,254,202209
310500,-21,225,202209
310510,-9,265,202209
310520,2,8,202209
310530,0,44,202209
310540,-3,755,202209
310550,2,10,202209
310560,69,1643,202209
310570,30,86,202209
310590,64,226,202209
310600,11,89,202209
310610,7,17,202209
310620,6953,86481,202209
310630,127,791,202209
310640,-15,89,202209
310650,0,2,202209
310660,3,5,202209
310665,28,34,202209
310670,-676,9930,202209
310680,0,2,202209
310690,5,131,202209
310700,5,7,202209
310710,-196,770,202209
310720,3,17,202209
310730,148,686,202209
310740,63,1087,202209
310750,10,42,202209
310760,-20,64,202209
310770,-14,72,202209
310780,16,62,202209
310790,-4,34,202209
310800,-123,281,202209
310810,-6,38,202209
310820,10,48,202209
310825,-3,11,202209
310830,15,179,202209
310840,-33,159,202209
310850,5,15,202209
310855,-12,212,202209
310860,16,144,202209
310870,7,7,202209
310880,-8,14,202209
310890,9,69,202209
310900,215,1297,202209
310910,5,41,202209
310920,17,63,202209
310925,6,24,202209
310930,5,285,202209
310940,43,415,202209
310945,-5,57,202209
310950,-34,110,202209
310960,-9,21,202209
310970,0,146,202209
310980,46,172,202209
310990,17,141,202209
311000,69,401,202209
311010,1,19,202209
311020,5,37,202209
311030,9,151,202209
311040,2,2,202209
311050,112,676,202209
311060,20,616,202209
311070,-43,139,202209
311080,0,14,202209
311090,18,232,202209
311100,-146,326,202209
311110,7,227,202209
311115,1,1,202209
311120,45,899,202209
311130,-6,66,202209
311140,-12,108,202209
311150,-77,275,202209
311160,42,284,202209
311170,-27,29,202209
311180,46,150,202209
311190,7,35,202209
311200,11,159,202209
311205,-1,9,202209
311210,10,18,202209
311220,6,12,202209
311230,37,499,202209
311240,12,110,202209
311250,-7,59,202209
311260,25,207,202209
311265,-3,7,202209
311270,-31,151,202209
311280,45,237,202209
311290,-2,20,202209
311300,6,30,202209
311310,-5,5,202209
311320,0,238,202209
311330,21,225,202209
311340,73,1855,202209
311350,7,85,202209
311360,2,104,202209
311370,6,170,202209
311380,3,5,202209
311390,-152,284,202209
311400,-27,147,202209
311410,-111,207,202209
311420,47,367,202209
311430,-75,397,202209
311440,-20,232,202209
